"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"06/04/2021","110.46","110.55","111.40","110.09","35.24M","-0.44%"
"05/04/2021","110.95","107.36","111.45","107.26","48.51M","4.19%"
"01/04/2021","106.49","104.61","106.79","104.57","39.88M","3.26%"
"31/03/2021","103.13","102.72","104.31","102.35","42.57M","0.78%"
"30/03/2021","102.32","102.65","103.13","101.81","27.32M","0.03%"
"29/03/2021","102.29","101.11","102.46","100.27","26.49M","1.04%"
"26/03/2021","101.24","101.59","101.97","100.19","27.98M","-0.38%"
"25/03/2021","101.62","101.45","102.28","99.80","35.62M","0.00%"
"24/03/2021","101.63","102.59","103.38","101.45","25.22M","-0.43%"
"23/03/2021","102.07","102.00","103.21","101.40","28.51M","0.52%"
"22/03/2021","101.53","101.38","102.42","100.70","33.54M","0.18%"
"19/03/2021","101.35","101.49","101.85","100.15","46.07M","0.28%"
"18/03/2021","101.07","102.41","103.44","100.96","31.71M","-2.92%"
"17/03/2021","104.11","103.42","104.95","102.21","26.38M","-0.08%"
"16/03/2021","104.19","103.30","105.68","102.96","31.90M","1.43%"
"15/03/2021","102.72","102.25","102.75","101.39","26.21M","0.22%"
"12/03/2021","102.50","103.82","103.88","101.62","33.82M","-2.41%"
"11/03/2021","105.03","102.91","105.56","102.82","27.70M","3.16%"
"10/03/2021","101.81","103.07","103.07","100.97","27.10M","-0.20%"
"09/03/2021","102.02","102.49","103.20","101.78","33.92M","1.64%"
"08/03/2021","100.38","104.20","105.69","100.26","36.87M","-4.27%"
"05/03/2021","104.85","103.06","105.31","101.39","53.10M","3.10%"
"04/03/2021","101.70","100.74","103.73","100.27","49.22M","1.12%"
"03/03/2021","100.57","102.60","103.80","99.70","33.89M","-2.57%"
"02/03/2021","103.22","103.24","104.74","102.83","25.56M","-0.25%"
"01/03/2021","103.48","102.40","103.81","101.72","26.06M","2.36%"
"26/02/2021","101.10","101.50","102.83","100.05","40.04M","0.30%"
"25/02/2021","100.80","102.80","104.15","100.32","41.55M","-3.26%"
"24/02/2021","104.19","101.50","104.42","101.38","22.61M","1.15%"
"23/02/2021","103.01","100.70","103.63","99.51","34.66M","0.29%"
"22/02/2021","102.71","102.68","104.02","102.40","29.47M","-1.65%"
"19/02/2021","104.44","105.39","105.93","104.17","37.94M","-0.81%"
"18/02/2021","105.29","105.25","106.10","104.67","22.57M","-0.60%"
"17/02/2021","105.93","104.70","106.12","104.42","20.30M","0.38%"
"16/02/2021","105.54","104.59","107.26","104.59","31.00M","0.75%"
"12/02/2021","104.75","103.99","104.97","103.68","18.99M","0.30%"
"11/02/2021","104.44","104.55","104.70","103.44","20.48M","0.11%"
"10/02/2021","104.32","104.16","104.94","102.61","25.10M","0.53%"
"09/02/2021","103.77","103.74","104.93","103.50","21.89M","-0.44%"
"08/02/2021","104.23","105.00","105.75","103.17","28.83M","-0.21%"
"05/02/2021","104.44","102.98","104.80","102.50","29.87M","1.71%"
"04/02/2021","102.68","103.03","103.46","101.75","48.60M","-0.25%"
"03/02/2021","102.94","103.28","105.33","100.68","97.88M","7.28%"
"02/02/2021","95.96","95.66","97.47","95.32","66.33M","1.38%"
"01/02/2021","94.65","92.23","95.78","92.23","40.25M","3.60%"
"29/01/2021","91.37","91.70","92.38","90.08","44.53M","-1.39%"
"28/01/2021","92.66","91.55","94.40","91.55","55.28M","1.88%"
"27/01/2021","90.95","93.75","94.02","89.86","82.51M","-4.67%"
"26/01/2021","95.40","94.30","95.79","93.81","31.46M","0.72%"
"25/01/2021","94.71","95.64","96.09","92.96","50.59M","0.09%"
"22/01/2021","94.63","94.57","95.22","93.82","32.74M","0.45%"
"21/01/2021","94.21","94.68","96.60","93.97","58.66M","0.22%"
"20/01/2021","94.00","91.32","94.99","90.98","64.15M","5.36%"
"19/01/2021","89.22","87.15","90.19","86.64","41.66M","3.29%"
"15/01/2021","86.38","86.45","87.38","85.59","31.44M","-0.19%"
"14/01/2021","86.55","87.44","88.38","86.30","29.21M","-0.93%"
"13/01/2021","87.36","86.37","87.82","86.37","23.43M","0.57%"
"12/01/2021","86.87","87.27","88.39","85.82","29.53M","-1.07%"
"11/01/2021","87.81","88.85","89.22","87.61","34.81M","-2.31%"
"08/01/2021","89.89","88.86","89.97","88.06","35.48M","1.32%"
"07/01/2021","88.72","86.34","88.89","86.34","41.94M","2.99%"
"06/01/2021","86.14","85.01","87.20","84.81","46.59M","-0.99%"
"05/01/2021","87.00","86.25","87.34","85.85","20.36M","0.81%"
"04/01/2021","86.31","88.00","88.12","85.36","37.32M","-1.51%"
"31/12/2020","87.63","86.86","87.88","86.80","21.07M","0.94%"
"30/12/2020","86.81","88.25","88.39","86.40","21.03M","-1.22%"
"29/12/2020","87.89","89.36","89.42","87.76","19.73M","-0.91%"
"28/12/2020","88.70","87.25","89.35","87.09","27.65M","2.30%"
"24/12/2020","86.71","86.45","87.12","86.22","9.31M","0.34%"
"23/12/2020","86.41","86.20","87.21","86.06","22.97M","0.47%"
"22/12/2020","86.01","86.47","86.63","85.29","20.38M","-0.83%"
"21/12/2020","86.73","85.46","86.85","84.70","33.97M","0.48%"
"18/12/2020","86.31","87.31","87.42","85.75","85.26M","-0.82%"
"17/12/2020","87.03","88.20","88.34","86.56","34.88M","-0.95%"
"16/12/2020","87.86","88.46","88.46","87.45","24.68M","-0.22%"
"15/12/2020","88.05","87.99","88.20","87.08","21.37M","0.50%"
"14/12/2020","87.61","88.54","89.49","87.46","33.05M","-1.27%"
"11/12/2020","88.74","88.00","88.87","87.64","18.63M","0.40%"
"10/12/2020","88.38","88.13","88.75","86.68","28.69M","-0.57%"
"09/12/2020","88.89","90.52","91.42","88.10","31.73M","-1.85%"
"08/12/2020","90.57","90.43","90.80","89.56","19.94M","-0.31%"
"07/12/2020","90.85","90.78","91.46","90.15","22.29M","-0.37%"
"04/12/2020","91.19","91.01","91.47","90.68","20.54M","0.11%"
"03/12/2020","91.09","91.03","92.19","90.85","24.73M","-0.17%"
"02/12/2020","91.25","89.77","91.64","89.26","29.42M","1.65%"
"01/12/2020","89.77","88.33","91.09","88.15","37.36M","2.33%"
"30/11/2020","87.72","88.78","89.02","87.39","32.42M","-1.83%"
"27/11/2020","89.35","88.23","89.85","88.23","14.79M","1.30%"
"25/11/2020","88.21","88.39","88.52","87.42","19.60M","0.01%"
"24/11/2020","88.19","86.38","88.32","86.04","28.01M","2.10%"
"23/11/2020","86.38","87.01","87.30","85.51","22.55M","-0.51%"
"20/11/2020","86.82","88.10","88.42","86.75","27.71M","-1.26%"
"19/11/2020","87.93","86.66","88.17","86.50","20.11M","1.03%"
"18/11/2020","87.03","87.83","88.25","86.93","20.11M","-1.19%"
"17/11/2020","88.08","88.39","88.86","87.97","21.32M","-0.70%"
"16/11/2020","88.70","88.21","89.72","88.07","25.47M","0.10%"
"13/11/2020","88.61","87.40","88.86","86.80","29.76M","1.69%"
"12/11/2020","87.14","87.10","88.25","86.90","26.49M","-0.25%"
"11/11/2020","87.36","87.42","88.14","87.15","31.84M","0.55%"
"10/11/2020","86.89","86.49","87.97","85.81","43.02M","-1.35%"
"09/11/2020","88.07","89.80","90.84","87.88","53.44M","0.10%"
"06/11/2020","87.99","87.57","88.42","86.83","28.62M","-0.16%"
"05/11/2020","88.13","88.52","89.59","87.05","39.76M","0.95%"
"04/11/2020","87.29","85.28","88.50","85.15","71.34M","6.09%"
"03/11/2020","82.28","81.54","82.95","80.61","31.43M","1.31%"
"02/11/2020","81.22","81.18","82.91","80.71","44.23M","0.51%"
"30/10/2020","80.81","83.37","84.07","80.08","99.92M","3.80%"
"29/10/2020","77.84","75.85","79.44","75.83","55.41M","3.05%"
"28/10/2020","75.54","77.50","77.69","75.42","45.17M","-5.51%"
"27/10/2020","79.94","79.45","80.10","78.85","25.90M","0.92%"
"26/10/2020","79.21","80.75","81.48","78.39","35.83M","-2.98%"
"23/10/2020","81.65","80.75","81.71","80.60","30.55M","1.64%"
"22/10/2020","80.33","79.25","80.67","78.87","30.52M","1.30%"
"21/10/2020","79.30","78.49","80.76","78.36","60.32M","2.25%"
"20/10/2020","77.55","76.16","78.69","76.03","41.72M","1.38%"
"19/10/2020","76.50","78.80","79.20","76.15","29.73M","-2.41%"
"16/10/2020","78.39","78.09","78.89","77.88","34.21M","0.79%"
"15/10/2020","77.77","77.22","78.57","77.06","31.23M","-0.51%"
"14/10/2020","78.17","78.73","79.19","77.29","33.18M","-0.23%"
"13/10/2020","78.35","78.85","79.26","77.93","39.07M","0.16%"
"12/10/2020","78.23","76.90","79.42","76.46","55.34M","3.58%"
"09/10/2020","75.52","74.64","75.59","74.35","32.97M","1.82%"
"08/10/2020","74.17","73.27","74.40","73.27","26.08M","1.66%"
"07/10/2020","72.96","72.97","73.45","71.66","36.11M","0.56%"
"06/10/2020","72.55","73.78","74.23","72.25","26.10M","-2.15%"
"05/10/2020","74.14","73.13","74.24","73.00","21.60M","1.87%"
"02/10/2020","72.78","72.98","73.95","72.37","31.22M","-2.17%"
"01/10/2020","74.39","74.18","74.75","73.84","32.88M","1.52%"
"30/09/2020","73.28","73.05","74.31","72.79","40.92M","-0.03%"
"29/09/2020","73.30","73.20","73.60","72.70","31.82M","0.50%"
"28/09/2020","72.93","73.60","73.65","72.31","30.78M","1.36%"
"25/09/2020","71.95","71.25","72.30","70.38","30.33M","1.14%"
"24/09/2020","71.14","70.13","71.90","70.11","34.55M","0.96%"
"23/09/2020","70.47","72.60","72.65","70.13","37.73M","-3.45%"
"22/09/2020","72.99","72.52","73.20","71.47","33.95M","2.08%"
"21/09/2020","71.51","71.58","72.00","70.13","56.91M","-1.44%"
"18/09/2020","72.55","74.42","74.76","71.58","63.06M","-2.42%"
"17/09/2020","74.35","74.29","74.93","73.12","40.01M","-1.66%"
"16/09/2020","75.60","77.12","77.72","75.58","22.14M","-1.50%"
"15/09/2020","76.76","76.39","77.55","76.11","23.04M","1.74%"
"14/09/2020","75.44","76.58","77.85","75.26","42.66M","-0.46%"
"11/09/2020","75.79","76.41","76.93","74.65","30.71M","-0.67%"
"10/09/2020","76.30","77.51","78.68","76.00","33.02M","-1.37%"
"09/09/2020","77.36","77.44","77.94","76.26","39.24M","1.55%"
"08/09/2020","76.18","76.25","77.78","75.82","54.03M","-3.64%"
"04/09/2020","79.06","80.45","81.75","76.90","55.85M","-2.96%"
"03/09/2020","81.48","84.98","85.00","80.39","63.73M","-5.12%"
"02/09/2020","85.87","83.40","86.31","83.01","49.52M","3.76%"
"01/09/2020","82.75","81.61","82.96","81.48","22.68M","1.57%"
"31/08/2020","81.48","82.18","82.22","81.27","26.42M","-0.60%"
"28/08/2020","81.97","81.47","82.07","81.28","22.42M","0.67%"
"27/08/2020","81.43","82.33","82.40","80.94","31.35M","-0.95%"
"26/08/2020","82.21","80.32","82.64","80.05","52.19M","2.38%"
"25/08/2020","80.29","79.00","80.44","78.89","25.15M","1.31%"
"24/08/2020","79.26","79.62","80.44","78.75","25.64M","0.61%"
"21/08/2020","78.78","78.59","79.59","78.12","34.85M","-0.04%"
"20/08/2020","78.81","77.00","79.01","76.72","26.38M","2.05%"
"19/08/2020","77.23","77.62","78.44","77.00","30.47M","-0.72%"
"18/08/2020","77.79","76.31","77.87","76.08","28.38M","2.61%"
"17/08/2020","75.81","75.80","76.19","75.25","20.00M","0.77%"
"14/08/2020","75.23","75.68","75.99","74.95","21.94M","-0.79%"
"13/08/2020","75.83","75.41","76.85","75.41","22.39M","0.62%"
"12/08/2020","75.36","74.36","75.58","74.25","22.53M","1.80%"
"11/08/2020","74.03","74.70","75.52","73.91","31.10M","-1.09%"
"10/08/2020","74.84","74.54","75.36","73.87","20.55M","-0.10%"
"07/08/2020","74.92","75.45","76.00","74.31","27.73M","-0.44%"
"06/08/2020","75.25","73.81","75.31","73.60","33.31M","1.75%"
"05/08/2020","73.95","73.84","74.50","73.56","29.15M","0.39%"
"04/08/2020","73.67","74.34","74.66","73.20","37.21M","-0.64%"
"03/08/2020","74.14","74.55","74.89","73.59","45.52M","-0.35%"
"31/07/2020","74.40","74.85","75.25","72.70","91.53M","-3.28%"
"30/07/2020","76.92","74.90","77.04","74.76","36.04M","0.97%"
"29/07/2020","76.18","75.25","76.67","75.15","22.68M","1.33%"
"28/07/2020","75.18","76.25","76.30","75.03","30.91M","-1.69%"
"27/07/2020","76.47","75.66","76.88","75.62","27.12M","1.41%"
"24/07/2020","75.41","74.96","75.77","74.38","29.91M","-0.57%"
"23/07/2020","75.84","78.30","78.52","75.43","33.91M","-3.07%"
"22/07/2020","78.24","77.79","78.35","77.16","24.48M","0.57%"
"21/07/2020","77.80","79.25","79.35","77.63","27.55M","-0.50%"
"20/07/2020","78.19","75.75","78.45","75.13","30.17M","3.10%"
"17/07/2020","75.84","75.85","76.17","74.91","34.26M","0.12%"
"16/07/2020","75.75","75.08","75.80","74.41","26.48M","-0.12%"
"15/07/2020","75.84","76.16","76.82","74.89","31.03M","-0.26%"
"14/07/2020","76.04","74.64","76.14","74.30","38.11M","0.57%"
"13/07/2020","75.61","77.50","78.82","75.33","42.95M","-1.74%"
"10/07/2020","76.95","75.66","77.07","75.04","35.92M","1.34%"
"09/07/2020","75.93","75.50","76.46","74.78","41.84M","1.00%"
"08/07/2020","75.18","75.04","75.56","74.61","31.77M","0.91%"
"07/07/2020","74.50","74.81","76.07","74.48","42.36M","-0.64%"
"06/07/2020","74.98","74.41","75.50","73.85","44.71M","2.01%"
"02/07/2020","73.50","72.59","74.43","72.55","57.22M","1.94%"
"01/07/2020","72.10","70.96","72.42","70.71","42.18M","1.69%"
"30/06/2020","70.90","69.84","71.20","69.35","40.29M","1.49%"
"29/06/2020","69.86","68.02","69.90","67.58","45.07M","2.54%"
"26/06/2020","68.13","71.63","71.85","67.75","97.64M","-5.45%"
"25/06/2020","72.06","71.56","72.12","70.98","23.96M","0.59%"
"24/06/2020","71.64","73.16","73.79","71.50","31.59M","-2.13%"
"23/06/2020","73.20","72.60","73.76","72.25","37.75M","0.92%"
"22/06/2020","72.53","71.25","72.55","70.96","29.44M","1.83%"
"19/06/2020","71.23","72.00","72.22","70.95","52.78M","-0.67%"
"18/06/2020","71.71","72.49","72.65","71.31","34.86M","-1.27%"
"17/06/2020","72.63","72.65","73.11","71.76","30.61M","0.43%"
"16/06/2020","72.32","72.45","72.86","71.45","30.70M","1.80%"
"15/06/2020","71.04","69.47","71.25","69.36","30.55M","0.55%"
"12/06/2020","70.65","71.29","71.73","69.29","36.68M","0.80%"
"11/06/2020","70.09","72.05","72.58","69.92","47.14M","-4.29%"
"10/06/2020","73.23","73.08","73.64","72.72","31.76M","0.87%"
"09/06/2020","72.60","72.26","73.39","72.12","33.62M","0.28%"
"08/06/2020","72.40","71.31","72.45","71.22","33.88M","0.56%"
"05/06/2020","72.00","70.78","72.31","70.38","42.65M","1.81%"
"04/06/2020","70.72","71.84","72.07","70.30","26.98M","-1.72%"
"03/06/2020","71.96","72.14","72.45","71.58","27.73M","-0.22%"
"02/06/2020","72.12","71.75","72.15","71.08","23.44M","0.53%"
"01/06/2020","71.74","71.28","72.08","71.11","25.19M","0.08%"
"29/05/2020","71.68","71.02","71.84","70.80","37.05M","1.09%"
"28/05/2020","70.91","70.00","72.22","69.95","35.20M","-0.14%"
"27/05/2020","71.01","71.00","71.27","69.73","31.68M","-0.08%"
"26/05/2020","71.07","72.10","72.26","70.97","44.59M","0.58%"
"22/05/2020","70.66","70.19","70.85","69.80","28.54M","0.45%"
"21/05/2020","70.34","70.55","70.82","69.72","30.90M","-0.17%"
"20/05/2020","70.46","69.46","70.60","69.37","38.26M","2.53%"
"19/05/2020","68.72","69.27","69.62","68.69","31.59M","-0.78%"
"18/05/2020","69.26","68.08","69.64","67.71","47.13M","0.89%"
"15/05/2020","68.65","67.41","68.73","66.95","41.54M","1.19%"
"14/05/2020","67.84","66.68","67.87","66.17","36.66M","0.62%"
"13/05/2020","67.42","68.81","69.27","66.40","40.37M","-1.95%"
"12/05/2020","68.76","70.41","70.72","68.73","33.92M","-2.02%"
"11/05/2020","70.18","68.84","70.78","68.78","32.72M","1.39%"
"08/05/2020","69.22","69.09","69.83","68.60","33.33M","1.11%"
"07/05/2020","68.46","68.07","68.80","67.63","30.72M","1.77%"
"06/05/2020","67.27","67.90","68.43","67.26","31.73M","-0.27%"
"05/05/2020","67.45","66.88","68.55","66.75","39.67M","1.98%"
"04/05/2020","66.14","65.41","66.22","64.80","30.81M","0.41%"
"01/05/2020","65.87","66.20","67.57","65.48","48.87M","-2.17%"
"30/04/2020","67.33","66.57","67.50","66.08","55.84M","0.33%"
"29/04/2020","67.11","67.25","68.01","66.34","108.36M","8.89%"
"28/04/2020","61.63","64.16","64.24","61.52","80.70M","-3.01%"
"27/04/2020","63.54","64.60","64.70","63.25","44.19M","-0.45%"
"24/04/2020","63.83","62.75","63.89","62.20","37.44M","0.42%"
"23/04/2020","63.56","63.29","64.41","63.03","34.20M","1.02%"
"22/04/2020","62.92","62.06","63.99","61.86","46.32M","3.81%"
"21/04/2020","60.61","62.14","62.50","60.25","49.65M","-3.89%"
"20/04/2020","63.06","63.49","63.84","62.82","35.29M","-1.39%"
"17/04/2020","63.95","64.08","64.50","63.30","51.06M","1.72%"
"16/04/2020","62.87","63.36","63.67","61.91","57.90M","0.00%"
"15/04/2020","62.87","62.33","63.76","61.70","42.24M","-0.62%"
"14/04/2020","63.26","62.00","63.79","61.43","63.36M","4.53%"
"13/04/2020","60.52","60.08","60.73","59.12","38.70M","0.31%"
"09/04/2020","60.33","60.91","61.10","59.62","54.03M","-0.03%"
"08/04/2020","60.35","60.16","60.74","59.20","40.33M","2.06%"
"07/04/2020","59.13","60.85","61.04","58.86","61.62M","-0.05%"
"06/04/2020","59.16","56.65","59.54","56.25","63.32M","8.29%"
"03/04/2020","54.63","55.74","55.94","53.75","51.37M","-2.18%"
"02/04/2020","55.85","55.00","56.14","54.66","56.41M","1.36%"
"01/04/2020","55.10","56.20","56.47","54.67","51.97M","-5.16%"
"31/03/2020","58.10","57.44","58.67","56.84","65.28M","1.36%"
"30/03/2020","57.32","56.63","57.55","54.92","58.74M","3.26%"
"27/03/2020","55.51","56.37","57.55","55.20","62.79M","-4.54%"
"26/03/2020","58.15","55.74","58.57","54.60","76.69M","5.57%"
"25/03/2020","55.08","56.23","57.31","54.15","90.32M","-2.51%"
"24/03/2020","56.50","55.20","56.67","54.32","72.47M","7.19%"
"23/03/2020","52.71","52.82","53.35","50.44","83.67M","-1.31%"
"20/03/2020","53.41","56.55","56.92","53.10","82.88M","-3.90%"
"19/03/2020","55.58","54.41","57.63","52.78","74.06M","1.87%"
"18/03/2020","54.56","53.00","55.25","51.85","93.04M","-2.40%"
"17/03/2020","55.90","54.53","56.30","52.45","83.19M","4.19%"
"16/03/2020","53.65","54.48","57.27","53.35","96.52M","-11.63%"
"13/03/2020","60.71","58.75","60.72","55.61","79.40M","9.23%"
"12/03/2020","55.58","56.13","59.44","55.42","94.33M","-8.21%"
"11/03/2020","60.55","62.41","62.85","59.56","54.83M","-5.03%"
"10/03/2020","63.76","62.72","63.79","60.73","54.87M","4.89%"
"09/03/2020","60.79","60.25","62.64","59.90","69.25M","-6.17%"
"06/03/2020","64.79","63.50","65.14","62.86","64.65M","-1.45%"
"05/03/2020","65.74","67.28","67.68","65.08","54.38M","-4.83%"
"04/03/2020","69.08","67.95","69.14","66.85","47.60M","3.27%"
"03/03/2020","66.89","69.88","70.41","66.46","56.60M","-3.51%"
"02/03/2020","69.32","67.57","69.37","66.26","55.43M","3.52%"
"28/02/2020","66.96","63.72","67.12","63.41","80.22M","1.84%"
"27/02/2020","65.75","67.96","68.47","65.71","62.29M","-5.42%"
"26/02/2020","69.52","69.75","70.68","68.83","49.80M","0.29%"
"25/02/2020","69.32","71.55","71.84","69.02","51.58M","-2.35%"
"24/02/2020","70.99","71.15","71.82","70.34","49.56M","-4.29%"
"21/02/2020","74.17","75.23","75.55","73.92","42.54M","-2.21%"
"20/02/2020","75.85","75.95","76.35","75.21","25.97M","-0.51%"
"19/02/2020","76.24","76.36","76.54","76.05","22.75M","0.36%"
"18/02/2020","75.97","75.72","76.53","75.55","25.68M","0.04%"
"14/02/2020","75.94","75.73","76.00","75.28","23.20M","0.36%"
"13/02/2020","75.67","75.50","76.30","75.20","22.91M","-0.34%"
"12/02/2020","75.93","75.79","76.02","75.43","31.04M","0.57%"
"11/02/2020","75.50","75.66","76.49","75.27","34.85M","0.09%"
"10/02/2020","75.43","73.86","75.44","73.76","38.30M","1.99%"
"07/02/2020","73.96","73.37","74.26","73.27","28.36M","0.22%"
"06/02/2020","73.80","72.60","74.08","72.52","37.82M","2.07%"
"05/02/2020","72.30","73.18","73.23","71.48","36.38M","0.04%"
"04/02/2020","72.27","72.72","73.37","71.10","95.88M","-2.51%"
"03/02/2020","74.13","73.08","74.31","72.83","72.18M","3.48%"
"31/01/2020","71.64","73.39","73.48","71.35","43.82M","-1.47%"
"30/01/2020","72.71","71.91","72.76","71.75","27.11M","-0.16%"
"29/01/2020","72.83","72.92","73.21","72.27","21.64M","0.41%"
"28/01/2020","72.53","72.09","72.74","71.52","29.73M","1.31%"
"27/01/2020","71.59","71.58","71.83","70.97","34.13M","-2.35%"
"24/01/2020","73.31","74.64","74.71","73.16","29.79M","-1.24%"
"23/01/2020","74.23","74.38","74.67","74.02","26.65M","0.03%"
"22/01/2020","74.21","74.49","75.03","74.13","28.46M","0.13%"
"21/01/2020","74.11","73.95","74.49","73.51","48.93M","0.18%"
"17/01/2020","73.98","73.13","74.03","72.83","52.42M","2.03%"
"16/01/2020","72.51","72.27","72.53","72.00","26.08M","0.76%"
"15/01/2020","71.96","71.65","72.04","71.58","21.55M","0.60%"
"14/01/2020","71.53","72.00","72.13","71.39","26.11M","-0.65%"
"13/01/2020","72.00","71.76","72.07","71.27","30.75M","0.77%"
"10/01/2020","71.45","71.47","71.75","70.98","26.26M","0.65%"
"09/01/2020","70.99","71.10","71.43","70.51","33.23M","1.05%"
"08/01/2020","70.25","69.74","70.59","69.63","35.33M","0.70%"
"07/01/2020","69.76","70.02","70.17","69.58","34.53M","-0.19%"
"06/01/2020","69.89","67.58","69.92","67.55","46.79M","2.66%"
"03/01/2020","68.08","67.40","68.69","67.37","23.41M","-0.51%"
"02/01/2020","68.43","67.42","68.43","67.32","27.29M","2.18%"
