"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"05/05/2021","538.50","538.55","539.89","538.50","0.18K","-0.01%"
"04/05/2021","538.55","543.21","543.21","538.00","0.19K","-0.50%"
"03/05/2021","541.28","540.50","543.21","540.50","0.38K","0.30%"
"30/04/2021","539.68","537.00","540.31","537.00","0.25K","0.36%"
"29/04/2021","537.72","540.00","540.00","535.37","0.21K","-0.24%"
"28/04/2021","539.01","536.21","540.78","536.21","0.22K","0.53%"
"27/04/2021","536.19","538.01","538.01","535.67","0.10K","-0.27%"
"26/04/2021","537.63","536.11","538.25","536.11","0.19K","0.67%"
"23/04/2021","534.05","537.00","537.00","534.05","0.36K","-0.55%"
"22/04/2021","537.00","541.00","541.00","535.00","0.06K","0.72%"
"21/04/2021","533.15","535.01","535.01","533.00","0.13K","-0.16%"
"20/04/2021","534.00","540.98","540.98","533.50","0.50K","-0.74%"
"19/04/2021","538.00","540.01","540.64","538.00","0.57K","0.08%"
"16/04/2021","537.56","551.45","551.45","537.00","1.28K","0.76%"
"15/04/2021","533.50","533.42","535.53","530.00","1.95K","-1.20%"
"14/04/2021","540.00","541.41","541.42","537.21","0.26K","-0.24%"
"13/04/2021","541.31","540.06","551.49","540.06","0.48K","0.12%"
"12/04/2021","540.68","540.00","541.00","539.50","0.26K","0.65%"
"09/04/2021","537.20","536.00","537.31","535.35","0.28K","0.35%"
"08/04/2021","535.35","535.16","537.00","534.99","0.64K","0.93%"
"07/04/2021","530.42","532.00","532.01","530.00","0.34K","-0.11%"
"06/04/2021","531.00","531.06","532.60","531.00","0.34K","1.19%"
"01/04/2021","524.74","524.00","524.74","522.01","0.21K","0.92%"
"31/03/2021","519.94","526.00","526.00","518.80","0.84K","0.45%"
"30/03/2021","517.60","517.51","519.96","517.50","0.08K","0.08%"
"29/03/2021","517.18","525.00","525.00","516.30","1.13K","0.85%"
"26/03/2021","512.84","515.01","526.89","512.84","0.29K","0.25%"
"25/03/2021","511.56","525.96","525.96","511.56","0.22K","-0.40%"
"24/03/2021","513.59","512.06","513.62","512.06","0.11K","0.78%"
"23/03/2021","509.64","507.00","509.64","507.00","0.17K","1.02%"
"22/03/2021","504.48","506.51","506.51","503.79","0.15K","-0.42%"
"19/03/2021","506.59","508.79","508.80","505.49","0.36K","-0.27%"
"18/03/2021","507.94","512.65","522.67","507.94","0.43K","-0.81%"
"17/03/2021","512.07","514.10","514.10","512.07","0.67K","-0.13%"
"16/03/2021","512.72","510.50","512.90","510.34","0.34K","0.53%"
"15/03/2021","510.00","506.27","510.72","506.27","1.20K","0.74%"
"12/03/2021","506.26","506.01","506.89","505.84","0.15K","0.32%"
"11/03/2021","504.65","503.64","506.09","503.64","0.29K","0.33%"
"10/03/2021","502.98","503.28","503.66","502.09","0.22K","-0.06%"
"09/03/2021","503.27","500.00","503.27","500.00","0.07K","1.35%"
"08/03/2021","496.56","500.01","501.50","496.56","0.13K","1.77%"
"05/03/2021","487.94","487.50","488.17","485.72","0.47K","0.15%"
"04/03/2021","487.21","497.52","497.52","487.21","1.11K","-1.83%"
"03/03/2021","496.27","496.67","500.59","494.70","0.51K","-0.90%"
"02/03/2021","500.80","502.80","502.80","500.38","0.36K","1.16%"
"01/03/2021","495.04","497.80","497.80","494.00","0.51K","1.47%"
"26/02/2021","487.85","497.80","497.80","485.00","0.42K","-0.98%"
"25/02/2021","492.70","492.08","493.78","492.00","0.17K","0.63%"
"24/02/2021","489.62","490.94","490.94","488.00","0.50K","-0.32%"
"23/02/2021","491.17","500.00","500.00","486.01","0.48K","-0.59%"
"22/02/2021","494.10","497.16","497.16","493.89","0.70K","-1.58%"
"19/02/2021","502.05","507.20","507.20","501.00","0.26K","-0.61%"
"18/02/2021","505.14","510.00","510.00","505.10","0.12K","-0.36%"
"17/02/2021","506.95","507.20","507.20","505.28","0.31K","-0.06%"
"16/02/2021","507.27","507.13","507.79","506.39","0.89K","0.05%"
"15/02/2021","507.01","508.00","508.00","506.93","0.38K","0.68%"
"12/02/2021","503.57","507.50","507.50","503.54","0.44K","-0.13%"
"11/02/2021","504.22","507.50","507.50","504.22","0.10K","-0.55%"
"10/02/2021","507.00","506.00","507.10","505.00","0.59K","0.40%"
"09/02/2021","505.00","507.00","507.66","505.00","0.44K","-0.43%"
"08/02/2021","507.17","508.11","508.62","506.10","0.21K","-0.38%"
"05/02/2021","509.08","508.15","518.31","507.42","0.38K","1.79%"
"04/02/2021","500.11","506.00","506.00","500.11","0.13K","-0.50%"
"03/02/2021","502.64","502.88","503.40","502.33","0.38K","1.22%"
"02/02/2021","496.59","491.09","496.59","491.09","0.30K","2.19%"
"01/02/2021","485.95","492.00","492.00","481.70","0.20K","-0.42%"
"29/01/2021","488.00","500.00","500.00","488.00","0.60K","-0.23%"
"28/01/2021","489.12","489.56","490.30","485.00","0.54K","-1.26%"
"27/01/2021","495.35","498.01","498.01","495.32","0.29K","-0.30%"
"25/01/2021","496.85","496.00","498.18","496.00","0.34K","0.44%"
"22/01/2021","494.67","495.70","495.70","494.30","0.15K","-0.19%"
"21/01/2021","495.62","493.43","496.57","493.43","0.36K","0.80%"
"20/01/2021","491.69","493.87","493.87","490.90","0.54K","0.31%"
"19/01/2021","490.16","488.01","491.33","488.01","0.05K","0.23%"
"18/01/2021","489.04","488.00","489.08","486.50","0.24K","0.63%"
"15/01/2021","486.00","492.00","492.00","486.00","0.28K","-1.23%"
"14/01/2021","492.04","491.50","493.00","490.96","0.23K","0.37%"
"13/01/2021","490.24","493.00","493.00","487.50","0.18K","-0.55%"
"12/01/2021","492.93","494.00","494.00","491.93","0.48K","0.18%"
"11/01/2021","492.04","492.02","493.69","491.52","0.93K","0.23%"
"08/01/2021","490.93","491.27","491.27","488.19","0.16K","1.93%"
"07/01/2021","481.64","479.12","482.50","479.12","0.30K","1.50%"
"06/01/2021","474.52","479.72","480.81","474.52","0.22K","-0.89%"
"05/01/2021","478.80","486.00","486.00","478.69","0.41K","-1.44%"
"04/01/2021","485.78","485.01","486.68","484.00","0.21K","0.37%"
"31/12/2020","484.00","487.00","487.00","484.00","0.48K","-0.52%"
"30/12/2020","486.53","495.00","495.00","486.53","0.26K","-1.12%"
"29/12/2020","492.03","489.00","492.75","488.50","0.38K","1.17%"
"24/12/2020","486.32","489.00","489.00","485.95","0.17K","-0.04%"
"23/12/2020","486.50","489.00","489.00","486.50","0.10K","-0.10%"
"22/12/2020","487.00","487.20","488.95","486.95","0.99K","-0.16%"
"21/12/2020","487.77","495.00","495.00","486.00","0.35K","0.15%"
"18/12/2020","487.02","489.50","490.00","487.00","0.24K","-0.48%"
"17/12/2020","489.37","489.46","489.46","488.29","0.09K","0.16%"
"16/12/2020","488.60","490.00","490.12","488.60","0.14K","0.49%"
"15/12/2020","486.21","489.00","489.00","484.30","0.31K","-0.46%"
"14/12/2020","488.46","487.83","489.07","487.00","1.11K","0.78%"
"11/12/2020","484.66","495.00","495.00","484.66","0.58K","-1.40%"
"10/12/2020","491.55","498.90","500.00","491.55","0.32K","-1.65%"
"09/12/2020","499.81","496.01","501.12","496.01","0.25K","0.91%"
"08/12/2020","495.30","497.50","497.50","495.30","0.16K","-0.26%"
"07/12/2020","496.57","495.08","498.43","495.08","0.66K","0.42%"
"04/12/2020","494.50","494.96","494.96","493.26","0.20K","-0.08%"
"03/12/2020","494.89","496.01","496.01","494.60","0.15K","-0.13%"
"02/12/2020","495.52","495.67","496.44","494.20","0.63K","-0.03%"
"01/12/2020","495.65","495.00","496.49","494.50","0.17K","1.15%"
"30/11/2020","490.00","495.00","495.00","490.00","0.19K","-0.10%"
"27/11/2020","490.50","493.57","493.57","490.50","0.31K","-0.62%"
"26/11/2020","493.57","494.75","494.75","492.69","2.28K","-0.42%"
"25/11/2020","495.65","494.00","496.28","494.00","0.91K","0.47%"
"24/11/2020","493.33","491.49","493.33","491.37","1.40K","1.25%"
"23/11/2020","487.25","488.90","488.90","486.45","2.01K","-0.32%"
"20/11/2020","488.81","490.00","490.00","488.20","0.52K","0.15%"
"19/11/2020","488.08","489.01","489.01","488.00","0.14K","-1.23%"
"18/11/2020","494.15","493.00","495.00","493.00","4.35K","0.23%"
"17/11/2020","493.00","490.21","504.84","490.21","0.27K","0.91%"
"13/11/2020","488.56","490.00","490.00","487.45","0.13K","0.23%"
"12/11/2020","487.43","491.25","491.25","487.43","0.98K","0.50%"
"11/11/2020","485.00","480.00","486.79","480.00","0.35K","0.57%"
"10/11/2020","482.24","489.16","489.16","482.24","0.60K","-1.28%"
"09/11/2020","488.50","487.00","488.65","484.34","0.35K","1.92%"
"06/11/2020","479.28","484.00","484.00","479.18","3.34K","-0.94%"
"05/11/2020","483.85","480.00","483.85","478.00","0.22K","1.22%"
"04/11/2020","478.00","472.31","481.00","468.30","2.99K","1.27%"
"03/11/2020","472.01","470.00","472.20","468.74","2.19K","0.96%"
"02/11/2020","467.50","465.59","467.84","464.00","0.37K","0.75%"
"30/10/2020","464.00","468.00","468.00","464.00","0.58K","-0.67%"
"29/10/2020","467.15","462.23","467.73","462.23","1.23K","-0.75%"
"28/10/2020","470.66","477.00","477.00","470.66","1.20K","-1.48%"
"27/10/2020","477.72","477.77","478.20","477.00","0.29K","-0.95%"
"26/10/2020","482.30","483.00","484.69","481.67","0.20K","-0.49%"
"23/10/2020","484.69","485.00","485.00","484.26","0.05K","0.86%"
"22/10/2020","480.55","483.08","483.08","480.00","1.56K","-1.48%"
"21/10/2020","487.76","488.87","488.87","487.71","0.07K","0.01%"
"20/10/2020","487.72","487.09","492.02","487.00","0.07K","-0.87%"
"19/10/2020","492.00","491.37","492.18","490.35","1.34K","0.19%"
"16/10/2020","491.09","490.32","492.37","490.32","0.09K","0.80%"
"15/10/2020","487.20","488.56","488.56","486.84","0.10K","-0.57%"
"14/10/2020","490.00","490.00","490.70","490.00","0.13K","0.06%"
"13/10/2020","489.70","482.00","490.50","482.00","0.12K","1.77%"
"12/10/2020","481.19","481.04","481.19","479.79","0.25K","0.03%"
"09/10/2020","481.04","481.55","481.95","481.04","0.21K","0.44%"
"08/10/2020","478.95","473.00","478.97","473.00","0.80K","1.50%"
"07/10/2020","471.86","470.48","471.86","470.48","0.17K","-0.15%"
"06/10/2020","472.58","472.01","472.58","471.99","0.55K","0.99%"
"05/10/2020","467.96","468.78","469.00","467.96","0.12K","1.01%"
"02/10/2020","463.30","469.00","469.00","463.00","0.24K","-1.22%"
"01/10/2020","469.00","469.42","470.31","469.00","0.07K","0.84%"
"30/09/2020","465.10","467.16","468.73","465.00","0.13K","-1.78%"
"29/09/2020","473.51","472.65","473.76","472.65","0.23K","1.26%"
"28/09/2020","467.60","467.90","468.50","467.60","0.22K","1.43%"
"25/09/2020","461.00","460.92","461.51","460.92","0.11K","0.64%"
"24/09/2020","458.08","455.79","458.42","455.35","2.04K","-1.17%"
"23/09/2020","463.50","462.50","463.50","461.94","0.17K","2.32%"
"22/09/2020","453.00","454.36","454.83","453.00","0.19K","0.43%"
"21/09/2020","451.06","456.01","456.01","450.55","0.82K","-1.33%"
"18/09/2020","457.14","457.64","457.64","456.20","0.19K","-0.62%"
"17/09/2020","459.98","465.25","465.25","459.98","0.47K","-1.26%"
"16/09/2020","465.87","466.24","466.65","465.87","0.07K","0.42%"
"15/09/2020","463.94","465.23","465.23","463.47","0.08K","-0.01%"
"14/09/2020","464.00","462.13","464.00","461.46","0.10K","0.28%"
"11/09/2020","462.69","461.62","462.69","461.62","0.77K","-1.10%"
"10/09/2020","467.84","468.96","468.96","466.56","0.12K","1.09%"
"09/09/2020","462.80","461.26","462.80","461.20","0.31K","-2.01%"
"08/09/2020","472.27","472.34","472.37","472.27","0.05K","1.02%"
"07/09/2020","467.51","468.16","469.38","467.34","0.26K","-1.49%"
"04/09/2020","474.56","473.69","481.46","473.69","0.55K","-2.95%"
"03/09/2020","489.01","488.49","489.01","488.42","0.04K","1.57%"
"02/09/2020","481.46","479.22","481.68","479.22","0.17K","1.70%"
"01/09/2020","473.40","474.44","474.44","472.89","0.70K","-1.13%"
"31/08/2020","478.80","477.83","479.70","477.38","0.22K","-0.25%"
"28/08/2020","480.00","480.77","480.77","480.00","0.62K","-0.05%"
"27/08/2020","480.26","480.46","480.75","480.00","0.09K","0.28%"
"26/08/2020","478.91","479.13","479.30","478.00","0.09K","-0.29%"
"25/08/2020","480.28","478.92","481.00","478.92","0.25K","1.05%"
"24/08/2020","475.27","475.00","475.27","474.72","0.05K","0.97%"
"21/08/2020","470.70","470.53","470.94","470.39","0.72K","0.68%"
"20/08/2020","467.50","468.00","468.62","466.97","0.06K","-0.26%"
"19/08/2020","468.72","467.55","468.72","467.00","0.41K","0.15%"
"18/08/2020","468.00","469.70","469.70","468.00","0.07K","-0.36%"
"17/08/2020","469.70","468.97","469.80","468.55","0.06K","-0.49%"
"14/08/2020","472.00","472.59","472.90","472.00","0.14K","0.38%"
"13/08/2020","470.22","470.39","470.57","469.27","1.13K","0.80%"
"12/08/2020","466.50","467.24","467.80","466.50","0.14K","-0.60%"
"11/08/2020","469.31","468.50","469.35","468.40","0.27K","0.26%"
"10/08/2020","468.09","466.91","468.40","466.66","0.53K","1.29%"
"07/08/2020","462.15","461.98","462.80","461.98","0.08K","0.22%"
"06/08/2020","461.12","461.51","461.97","460.21","0.04K","0.19%"
"05/08/2020","460.23","460.23","460.23","459.00","0.19K","-0.40%"
"04/08/2020","462.10","461.91","463.00","461.32","0.41K","1.08%"
"03/08/2020","457.18","456.82","459.50","456.82","0.16K","1.03%"
"31/07/2020","452.50","453.62","453.68","452.50","0.17K","-0.05%"
"30/07/2020","452.74","453.00","453.00","452.74","0.17K","0.97%"
"29/07/2020","448.40","454.00","454.00","448.07","0.93K","-1.04%"
"28/07/2020","453.11","452.50","453.11","452.50","0.07K","0.42%"
"27/07/2020","451.20","451.31","451.93","451.20","1.11K","-0.70%"
"24/07/2020","454.37","456.02","456.02","454.37","0.62K","-0.60%"
"23/07/2020","457.10","457.52","458.00","456.89","0.17K","0.46%"
"22/07/2020","455.00","456.65","457.69","455.00","0.38K","-1.73%"
"21/07/2020","463.03","461.65","463.03","461.65","0.20K","0.65%"
"20/07/2020","460.02","460.00","460.40","459.00","0.53K","0.35%"
"17/07/2020","458.40","459.09","459.54","458.31","0.15K","-0.19%"
"16/07/2020","459.26","458.75","459.54","458.51","0.38K","0.14%"
"15/07/2020","458.64","459.20","459.32","458.33","0.06K","0.81%"
"14/07/2020","454.97","455.21","455.21","453.66","0.13K","-0.79%"
"13/07/2020","458.57","458.41","459.20","457.98","0.35K","1.92%"
"10/07/2020","449.93","453.32","453.50","449.93","0.09K","-0.55%"
"09/07/2020","452.40","453.91","453.91","452.40","0.17K","0.10%"
"08/07/2020","451.93","452.79","453.70","451.93","0.10K","-0.43%"
"07/07/2020","453.90","455.21","455.21","453.90","0.05K","-0.08%"
"06/07/2020","454.26","450.98","454.26","450.98","0.32K","0.55%"
"03/07/2020","451.77","452.38","452.38","451.77","0.07K","0.64%"
"02/07/2020","448.91","446.00","449.59","446.00","0.26K","0.42%"
"01/07/2020","447.02","447.08","447.08","446.50","0.06K","0.62%"
"30/06/2020","444.27","444.59","444.59","443.56","0.06K","1.66%"
"29/06/2020","437.00","437.66","438.79","437.00","0.20K","-2.04%"
"26/06/2020","446.10","445.86","447.32","445.86","0.22K","0.85%"
"25/06/2020","442.36","443.83","444.65","441.55","0.22K","-1.70%"
"24/06/2020","449.99","448.60","449.99","447.60","0.33K","0.04%"
"23/06/2020","449.83","450.57","451.03","446.50","0.22K","0.41%"
"22/06/2020","448.00","447.38","450.52","447.38","0.62K","-1.15%"
"19/06/2020","453.20","453.96","454.43","452.40","0.35K","0.56%"
"18/06/2020","450.67","455.76","455.76","449.53","1.34K","-1.12%"
"17/06/2020","455.76","455.01","456.01","454.00","0.61K","1.26%"
"16/06/2020","450.10","445.91","450.10","445.91","0.16K","3.23%"
"15/06/2020","436.00","447.00","447.00","436.00","0.75K","-2.14%"
"12/06/2020","445.55","444.71","452.00","444.00","0.94K","-2.08%"
"11/06/2020","455.00","454.72","456.01","454.72","0.14K","-1.32%"
"10/06/2020","461.10","463.62","464.00","461.10","0.06K","0.00%"
"09/06/2020","461.10","458.89","461.10","458.74","0.35K","2.59%"
"05/06/2020","449.44","450.55","450.55","448.83","0.24K","-0.50%"
"04/06/2020","451.72","450.97","452.52","450.97","0.43K","1.28%"
"03/06/2020","446.00","448.50","448.50","444.10","0.11K","-0.56%"
"02/06/2020","448.50","453.10","453.10","447.44","0.21K","-0.99%"
"01/06/2020","453.00","456.00","456.00","452.39","0.14K","-0.70%"
"29/05/2020","456.20","462.00","465.03","455.40","0.17K","-1.04%"
"28/05/2020","461.00","459.61","462.13","459.61","0.45K","1.25%"
"27/05/2020","455.30","460.00","460.00","451.70","0.14K","-0.75%"
"26/05/2020","458.74","455.86","458.74","455.86","0.23K","0.93%"
"25/05/2020","454.50","453.59","454.50","453.30","0.10K","1.64%"
"22/05/2020","447.16","450.02","450.13","447.10","0.23K","-0.82%"
"21/05/2020","450.87","451.26","451.26","450.00","0.67K","0.57%"
"20/05/2020","448.30","447.83","449.00","447.46","0.45K","-0.83%"
"19/05/2020","452.03","453.00","453.00","451.00","0.07K","1.11%"
"18/05/2020","447.06","447.50","447.50","447.00","0.36K","1.48%"
"15/05/2020","440.55","445.00","445.00","440.00","0.08K","0.95%"
"14/05/2020","436.40","443.65","443.65","436.00","0.12K","-1.04%"
"13/05/2020","441.00","439.39","441.20","439.00","0.23K","-1.90%"
"12/05/2020","449.53","450.62","452.00","449.53","0.28K","0.12%"
"11/05/2020","449.00","449.71","450.40","449.00","0.32K","0.49%"
"08/05/2020","446.80","446.88","446.88","445.46","0.30K","0.40%"
"07/05/2020","445.00","445.00","445.00","443.67","0.41K","-0.04%"
"06/05/2020","445.19","445.84","445.84","443.60","0.06K","0.84%"
"05/05/2020","441.47","440.80","442.75","440.80","0.03K","0.69%"
"04/05/2020","438.45","442.62","442.62","436.90","0.13K","-1.12%"
"01/05/2020","443.40","443.31","444.60","443.00","0.36K","-1.82%"
"30/04/2020","451.62","446.00","452.00","446.00","0.58K","2.00%"
"29/04/2020","442.75","442.28","444.95","442.28","0.06K","-0.37%"
"28/04/2020","444.39","450.71","450.71","443.25","0.61K","0.04%"
"27/04/2020","444.20","441.92","444.36","441.04","0.55K","1.59%"
"24/04/2020","437.23","441.31","441.31","434.60","0.43K","-1.18%"
"23/04/2020","442.47","448.37","448.37","440.80","0.21K","1.50%"
"22/04/2020","435.93","440.00","440.00","432.48","1.01K","-1.65%"
"21/04/2020","443.25","445.00","447.85","443.25","0.41K","-1.66%"
"20/04/2020","450.71","450.21","452.65","450.00","0.33K","-0.49%"
"17/04/2020","452.92","445.00","453.84","445.00","0.55K","2.56%"
"16/04/2020","441.63","443.56","443.56","438.00","0.32K","-0.14%"
"15/04/2020","442.27","436.00","443.00","436.00","0.21K","1.13%"
"14/04/2020","437.34","439.32","439.32","430.00","0.83K","-0.64%"
"09/04/2020","440.16","441.50","441.50","438.00","1.44K","1.19%"
"08/04/2020","435.00","435.01","435.01","428.00","1.39K","0.28%"
"07/04/2020","433.80","435.01","442.54","429.27","1.17K","1.06%"
"06/04/2020","429.27","420.00","429.27","420.00","0.68K","4.72%"
"03/04/2020","409.91","415.82","416.25","409.91","0.31K","0.22%"
"02/04/2020","409.00","411.49","411.49","405.00","0.69K","-0.58%"
"01/04/2020","411.40","423.00","423.00","411.40","0.18K","-2.75%"
"31/03/2020","423.03","423.98","430.00","422.00","0.49K","2.52%"
"30/03/2020","412.62","410.01","412.62","404.50","0.49K","-1.98%"
"27/03/2020","420.95","431.88","433.50","420.00","1.23K","0.95%"
"26/03/2020","417.00","413.31","423.00","411.53","0.72K","2.71%"
"25/03/2020","406.00","414.90","414.90","400.00","1.48K","4.43%"
"24/03/2020","388.76","388.00","390.00","384.00","0.37K","0.35%"
"23/03/2020","387.40","387.17","387.40","374.00","0.92K","-6.38%"
"20/03/2020","413.79","420.00","420.00","405.81","0.51K","-4.22%"
"19/03/2020","432.00","418.44","432.00","418.44","0.37K","6.80%"
"18/03/2020","404.51","412.46","413.00","401.16","0.41K","-1.88%"
"17/03/2020","412.25","403.67","415.00","397.97","1.30K","0.40%"
"16/03/2020","410.60","410.00","420.97","395.00","0.48K","2.91%"
"13/03/2020","398.98","399.23","399.23","382.65","1.37K","-3.35%"
"12/03/2020","412.80","428.00","428.00","405.00","0.68K","-3.87%"
"11/03/2020","429.43","437.56","437.61","429.43","2.29K","-0.54%"
"10/03/2020","431.76","420.02","432.17","420.02","3.81K","-0.69%"
"09/03/2020","434.78","437.22","437.22","427.00","5.17K","-3.81%"
"06/03/2020","452.00","464.44","464.44","452.00","0.54K","-3.27%"
"05/03/2020","467.27","462.94","474.33","462.94","0.68K","1.56%"
"04/03/2020","460.10","461.17","461.17","454.54","1.54K","-1.63%"
"03/03/2020","467.71","478.01","478.01","467.71","2.03K","2.75%"
"02/03/2020","455.18","451.00","456.20","445.00","1.27K","1.15%"
"28/02/2020","450.00","455.87","455.87","449.35","0.64K","-3.85%"
"27/02/2020","468.00","478.00","478.00","468.00","0.51K","-2.09%"
"26/02/2020","478.01","480.87","480.87","474.58","1.07K","-2.81%"
"25/02/2020","491.81","498.15","498.15","489.00","1.21K","-1.41%"
"24/02/2020","498.83","506.39","506.39","497.93","1.03K","-1.94%"
"21/02/2020","508.68","510.00","510.00","507.20","0.11K","-0.05%"
"20/02/2020","508.94","508.12","509.50","508.12","0.51K","0.82%"
"19/02/2020","504.82","504.62","504.82","504.58","0.11K","0.36%"
"18/02/2020","503.00","503.06","503.75","501.00","0.18K","-0.01%"
"17/02/2020","503.05","503.28","504.50","503.05","0.30K","-0.05%"
"14/02/2020","503.28","500.85","503.31","500.85","0.05K","0.49%"
"13/02/2020","500.85","508.93","508.93","500.77","0.95K","0.29%"
"12/02/2020","499.40","500.00","500.00","499.33","0.06K","-0.32%"
"11/02/2020","500.99","500.47","501.34","500.47","0.14K","0.98%"
"10/02/2020","496.14","499.78","499.78","495.00","0.24K","-0.15%"
"07/02/2020","496.87","496.00","497.00","496.00","1.20K","0.38%"
"06/02/2020","495.01","490.00","495.01","490.00","0.24K","1.38%"
"05/02/2020","488.25","490.00","490.00","488.25","0.17K","0.51%"
"04/02/2020","485.76","484.25","486.55","484.20","0.20K","0.31%"
"03/02/2020","484.25","483.95","484.25","482.41","0.15K","-1.03%"
"31/01/2020","489.28","483.90","491.36","483.90","0.04K","1.20%"
"30/01/2020","483.50","484.27","484.27","483.50","0.02K","-0.20%"
"29/01/2020","484.47","483.00","485.51","483.00","0.03K","0.84%"
"28/01/2020","480.42","483.16","483.16","479.00","0.43K","-0.96%"
"24/01/2020","485.08","483.77","490.12","483.77","0.17K","0.27%"
"23/01/2020","483.77","486.72","486.72","482.63","0.97K","-0.57%"
"22/01/2020","486.52","481.30","486.70","481.30","0.23K","1.09%"
"21/01/2020","481.28","482.43","482.43","481.28","0.28K","-0.11%"
"20/01/2020","481.81","480.25","481.81","480.25","0.33K","0.33%"
"17/01/2020","480.24","477.25","480.25","477.25","0.07K","0.74%"
"16/01/2020","476.69","476.65","476.69","476.65","0.11K","0.01%"
"15/01/2020","476.66","476.66","476.66","476.66","0.00K","0.00%"
"14/01/2020","476.66","474.26","476.66","474.26","0.14K","0.90%"
"13/01/2020","472.40","476.96","476.96","472.40","0.13K","-0.96%"
"10/01/2020","477.00","477.55","477.55","477.00","0.01K","0.82%"
"09/01/2020","473.14","472.30","475.90","472.30","0.57K","1.41%"
"08/01/2020","466.54","463.49","466.54","463.49","1.07K","0.78%"
"06/01/2020","462.93","466.00","466.00","462.69","0.07K","-0.55%"
"03/01/2020","465.50","465.00","465.50","465.00","0.05K","1.15%"
"02/01/2020","460.23","460.00","461.10","460.00","0.16K","0.05%"
"31/12/2019","460.00","462.00","462.00","460.00","0.03K","-0.43%"
"30/12/2019","462.00","465.21","465.21","462.00","0.03K","-0.69%"
"27/12/2019","465.20","465.12","465.20","465.00","0.05K","0.25%"
"24/12/2019","464.02","464.00","464.02","464.00","0.27K","-0.32%"
"23/12/2019","465.50","466.00","467.29","465.50","0.03K","0.00%"
"20/12/2019","465.50","463.50","465.65","463.50","1.21K","-0.64%"
"19/12/2019","468.50","470.00","470.12","466.00","0.12K","0.54%"
"17/12/2019","466.00","463.40","466.00","463.40","0.03K","0.62%"
"16/12/2019","463.11","461.66","464.33","461.66","0.09K","0.62%"
"13/12/2019","460.25","460.25","460.25","460.25","0.00K","0.43%"
"12/12/2019","458.28","458.28","458.28","458.28","0.00K","-0.48%"
"11/12/2019","460.50","460.51","460.83","460.50","0.06K","0.11%"
"10/12/2019","460.00","461.50","461.50","460.00","0.13K","0.01%"
"09/12/2019","459.95","462.78","462.78","459.95","0.10K","0.65%"
"07/12/2019","457.00","457.00","457.00","457.00","","-0.31%"
"06/12/2019","458.44","457.00","458.44","457.00","0.03K","0.81%"
"05/12/2019","454.75","456.71","456.71","454.55","0.19K","0.50%"
"04/12/2019","452.50","453.82","453.82","452.50","0.28K","-0.90%"
"03/12/2019","456.60","457.89","457.89","456.60","0.37K","-2.09%"
"02/12/2019","466.37","464.52","466.37","464.52","0.08K","0.32%"
"30/11/2019","464.90","464.90","464.90","464.90","","0.06%"
"29/11/2019","464.62","464.90","464.91","464.62","0.10K","-0.17%"
"28/11/2019","465.39","465.40","465.40","465.39","0.05K","0.00%"
"27/11/2019","465.39","464.42","465.39","463.90","0.09K","0.49%"
"26/11/2019","463.10","463.10","463.50","463.10","0.75K","1.27%"
"23/11/2019","457.28","457.28","457.28","457.28","","0.00%"
"22/11/2019","457.28","457.28","457.28","457.28","0.15K","0.15%"
"21/11/2019","456.59","457.28","457.28","456.59","0.02K","-0.04%"
"20/11/2019","456.75","457.95","457.95","456.00","1.87K","-0.85%"
"19/11/2019","460.67","458.51","460.67","458.15","0.10K","0.77%"
"18/11/2019","457.15","458.52","458.52","457.15","0.08K","-0.05%"
"15/11/2019","457.38","457.09","457.38","457.00","0.56K","1.35%"
"14/11/2019","451.27","451.27","451.27","451.27","0.02K","0.19%"
"13/11/2019","450.40","451.42","451.42","450.40","1.16K","-0.02%"
"12/11/2019","450.50","450.00","450.50","450.00","0.03K","0.11%"
"11/11/2019","450.00","449.46","450.00","449.46","0.08K","0.45%"
"08/11/2019","448.00","448.00","448.00","448.00","0.04K","0.09%"
"07/11/2019","447.60","445.95","447.66","445.95","0.16K","0.43%"
"06/11/2019","445.69","445.32","445.69","444.82","0.11K","-0.11%"
"05/11/2019","446.20","447.32","447.65","446.20","0.49K","0.65%"
"04/11/2019","443.33","443.49","443.51","443.33","0.16K","0.71%"
"01/11/2019","440.20","439.95","440.20","439.95","0.01K","0.22%"
"31/10/2019","439.22","441.51","441.53","439.22","0.39K","-0.61%"
"30/10/2019","441.90","442.00","442.00","441.31","0.04K","-0.46%"
"29/10/2019","443.92","448.04","448.04","442.93","0.14K","0.33%"
"28/10/2019","442.48","442.48","442.48","442.48","0.00K","0.59%"
"26/10/2019","439.89","439.89","439.89","439.89","","-0.02%"
"25/10/2019","440.00","439.89","440.00","439.89","0.02K","0.86%"
"23/10/2019","436.23","435.00","436.23","434.92","0.12K","-0.86%"
"22/10/2019","440.00","440.00","440.00","440.00","0.16K","1.03%"
"21/10/2019","435.53","439.29","439.29","435.53","0.10K","-0.86%"
"19/10/2019","439.29","439.29","439.29","439.29","","0.00%"
"18/10/2019","439.29","439.29","439.29","439.29","0.02K","-0.14%"
"17/10/2019","439.92","440.88","440.88","439.92","0.51K","-0.47%"
"16/10/2019","442.00","442.00","442.00","442.00","0.01K","0.81%"
"15/10/2019","438.45","438.45","438.45","438.45","0.00K","0.05%"
